task_id,annotator,start,end,intended_words,produced_word,IPA,error_category,error_labels,comments,goldStandard,original_audio_name,actual_production,actual_ipa
,,5.978882744131271,6.80022421201193,tallest,,[],Correct,[],,"Once upon a time, in a land not so far, lived the tallest dragon you ever saw.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,tallest,tɔlɪst
,,7.118292721632383,7.739667067430985,dragon,,[],Correct,[],,"Once upon a time, in a land not so far, lived the tallest dragon you ever saw.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,dragon,dɹægɪn
,,7.745035312319095,8.042972903609138,you,,[],Correct,[],,"Once upon a time, in a land not so far, lived the tallest dragon you ever saw.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,you,jʌ
,,8.181205209477941,8.556982351645564,ever,,[],Correct,[],,"Once upon a time, in a land not so far, lived the tallest dragon you ever saw.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,ever,ɛvər
,,8.55832441286759,8.964968963141839,saw,,[],Correct,[],,"Once upon a time, in a land not so far, lived the tallest dragon you ever saw.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,saw,sɔ
,,0.9164883353140917,1.2141358028991802,His,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,His,hɪz
,,1.218114738001378,1.4793357469425188,name,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,name,neɪm
,,1.4903345983799843,1.7735531659688004,was,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,was,wʌz
,,2.1777583061198293,3.1264030228008157,Ferdo,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Ferdo,fɜɹdoʊ
,,3.453616707684982,4.036552011848371,and,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,and,ʌnd
,,4.044801096341248,4.328019663930065,he,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,he,hʌ
,,4.333519053591984,5.166676587372676,loved,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,loved,lʌvd
,,5.171326971220135,5.37755408354209,the,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,5.385803168034967,5.702018073595295,big,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,big,bɪg
,,5.713016852919132,6.023732368817543,blue,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,blue,blu
,,6.029231758479461,6.554423471192703,sky,,[],Correct,[],,"His name was Ferdo, and he loved the big blue sky.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,sky,skaɪ
,,0.9236979942652226,1.6581004835002513,Ferdo's,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Ferdo's,fɜɹdoʊz
,,1.754503321537622,2.1243336920115863,best,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,best,bɛst
,,2.1348501954373864,2.5835543416048505,friend,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,friend,fɹɛnd
,,2.5870598427467835,2.795637160691815,was,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,was,wʌz
,,2.8201756686853483,3.6194299290461434,Mertle,Merlt,['məɹəlt'],Orthographic Error,['Left Right Tracking Substitution'],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Merlt,məɹəlt
,,3.70531470702351,4.387134679129538,Mertle,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Mertle,mˈərtʌl
,,5.012866632964634,5.1355591729323,the,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,5.168861433780666,5.9155331770124615,cleverest,,['klɛvəɹdɪst'],Phonological Error,['Consonant Insertion'],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,klɛvəɹdɪst,klɛvəɹdɪst
,,6.2730942934896605,6.457133103441159,the,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,6.458885854012124,7.349283144063186,cleverest,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,cleverest,klɛvərɪst
,,7.71385526282425,8.05388887359178,bird,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,bird,bʌɹd
,,8.059147125304682,8.313295958094846,in,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,in,ʌn
,,8.418460992352847,8.870670639662244,all,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,all,ɔl
,,8.875928891375143,9.016148937052476,the,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,9.021407188765375,9.63311713803274,land,,[],Correct,[],,"Ferdo's best friend was Mertle, the cleverest bird in all the land.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,land,lænd
,,0.9788904478285653,1.3137067628822,One,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,One,wʌn
,,1.3162626126154335,1.6229645806034958,day,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,day,deɪ
,,1.6293542049365806,2.3168777831764866,Ferdo,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Ferdo,fɜɹdoʊ
,,2.3218032225976977,2.5313829007228734,had,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,had,hˈæd
,,2.537958785101215,2.637636924697335,a,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,a,ʌ
,,2.6438402889851633,3.0502203965693457,thought,,[],Correct,[],,"One day, Ferdo had a thought.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,thought,θɑt
,,0.8746433140916807,1.294235714770798,What,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,What,wɑt
,,1.300145466893039,1.642911089983022,if,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,if,ɪf
,,1.6665500984719863,2.0211352258064514,we,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,we,wʌ
,,2.0329547300509336,2.5766519252971136,could,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,could,kˈʊd
,,2.594381181663837,2.7303054804753817,soar,,['s.'],Disfluency Error,['Stutter'],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,s.,s.
,,3.0612515993208826,3.6817755721561967,soar,,['so.'],Disfluency Error,['Stutter'],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,so.,so.
,,3.6957797201578537,4.032237617867815,soar,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,soar,sɔɹ
,,4.0453805044971105,4.400238443488084,even,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,even,ʌvɛn
,,4.4081241754656615,5.183554486594088,higher,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,higher,haɪər
,,5.20458310520096,5.362297744752505,he,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,he,hʌ
,,5.372812054055941,5.930070447138063,wondered,,[],Correct,[],,"""What if we could soar even higher?"" he wondered.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,wondered,wʌndərd
,,0.9623052275042444,1.614903025466893,Mertle,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Mertle,mˈərtʌl
,,1.6702079235993206,2.1402995577249575,chirped,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,chirped,tʃɜɹpt
,,2.151360537351443,2.4444764974533104,with,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,with,wɪð
,,2.4500069872665535,3.0307084176570456,glee,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,glee,gli
,,3.2795804592529714,3.533982990662139,I,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,I,aɪ
,,3.53623843179875,3.7628086615345007,have,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,have,hæv
,,3.7636800854950225,3.8604081451129777,the,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,3.8650234458331605,4.184651699148843,most,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,most,moʊst
,,4.187750755820521,4.814594514750306,amazing,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,amazing,ʌmeɪzɪŋ
,,4.830110449377281,5.474021736396739,plan,,[],Correct,[],,"Mertle chirped with glee, ""I have the most amazing plan!""",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,plan,plæn
,,0.9537045834873269,1.1176812228616937,The,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,The,ðɪ
,,1.1459516866622423,1.7113883741600595,cleverest,,['klɛvəɹdɪst'],Phonological Error,['Consonant Insertion'],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,klɛvəɹdɪst,klɛvəɹdɪst
,,1.798088666243058,2.105309266450205,bird,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,bird,bʌɹd
,,2.1128484222835096,2.331483941449332,had,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,had,hˈæd
,,2.335253519365984,2.472843113323786,an,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,an,ˈæn
,,2.4784974801987643,3.3530395568620546,idea,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,idea,ɑdɪɹ
,,3.684762413527441,3.910937088526567,to,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,to,toʊ
,,4.144650919358998,4.764746486648271,tie,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,tie,taɪ
,,5.28117866122961,5.690177865186365,to,,['tu'],Disfluency Error,['Repair'],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,tu,tu
,,5.908813384352188,6.570374308724634,tie,,['taɪ'],Disfluency Error,['Repair'],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,taɪ,taɪ
,,6.660844178724283,7.224396077263775,shiny,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,shiny,ʃaɪni
,,7.247013544763687,8.038624907260632,colorful,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,colorful,kʌlərfʌl
,,8.39296523142593,8.564481026633601,to,,['tu'],Disfluency Error,['Repair'],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,tu,tu
,,8.572020182466906,9.08091320121494,tie,,['taɪ'],Disfluency Error,['Repair'],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,taɪ,taɪ
,,9.084682779131592,9.542686496004825,shiny,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,shiny,ʃaɪni
,,9.555880018713106,10.11377755037762,colorful,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,colorful,kʌlərfʌl
,,10.12320149516925,10.669790293083807,balloons,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,balloons,bʌlunz
,,10.673559871000458,10.84507566620813,to,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,to,toʊ
,,10.848845244124782,11.50475180162225,Ferdo's,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Ferdo's,fɜɹdoʊz
,,11.761083099954593,12.367985144535583,spiky,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,spiky,spaɪki
,,12.396256978910474,13.072896214949528,tail,,[],Correct,[],,"The cleverest bird had an idea to tie shiny, colorful balloons to Ferdo's spiky tail.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,tail,teɪl
,,1.0068256578947368,1.3171052631578948,With,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,With,wɪð
,,1.411795034329272,1.6633300919389158,a,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,a,ʌ
,,1.6996790887033153,2.1155116116880444,quick,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,quick,kwɪk
,,2.1227814110409238,2.68400992108325,nod,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,nod,nɑd
,,2.749438115259169,3.0853028453622198,and,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,and,ʌnd
,,3.1100201631620115,3.236514671902121,a,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,a,ʌ
,,3.2481463508667288,3.7250451884156486,flap,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,flap,flæp
,,3.7337689476391045,3.9605866874489575,of,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,of,ʌ
,,4.117614353471162,4.776258174842079,wings,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,wings,wɪŋz
,,5.100491225980521,5.213900095885447,the,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,5.222623855108903,5.655903896540544,mission,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,mission,mɪʃʌn
,,5.664627655764,5.916162713373644,had,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,had,hˈæd
,,5.921978552855948,6.449765985875027,begun,,[],Correct,[],,"With a quick nod and a flap of wings, the mission had begun.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,begun,bɪgʌn
,,0.9615672648556877,1.4763886765704586,Ferdo,,[],Correct,[],,Ferdo and Mertle worked together.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Ferdo,fɜɹdoʊ
,,1.4848981213921904,1.764833258125087,and,,[],Correct,[],,Ferdo and Mertle worked together.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,and,ʌnd
,,2.0575704237783077,2.7706393641646363,Mertle,,[],Correct,[],,Ferdo and Mertle worked together.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,Mertle,mˈərtʌl
,,2.780635657721454,3.198813938181661,worked,,[],Correct,[],,Ferdo and Mertle worked together.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,worked,wərkt
,,3.21714047636916,4.075155673329345,together,,[],Correct,[],,Ferdo and Mertle worked together.,uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,together,tʌgɛðər
,,0.9930147601654812,1.257052566375325,They,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,They,ðeɪ
,,1.264702825396425,1.7640786762715641,found,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,found,faʊnd
,,1.8788777224497568,2.024289847608801,the,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,the,ðɪ
,,2.030029799917711,2.584891856445643,largest,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,largest,lɑɹdʒɪst
,,3.4688445120177285,4.193991820376646,brightest,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,brightest,bɹaɪtɪst
,,4.245651391156834,4.89809263693623,balloons,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,balloons,bʌlunz
,,4.988018556442481,5.257796314961234,ever,,[],Correct,[],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,ever,ɛvər
,,5.261622949833841,6.231674890039571,seen,,['s:in'],Disfluency Error,['Prolongation'],,"They found the largest, brightest balloons ever seen.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,s:in,s:in
,,0.6759740241777121,1.168632604838805,They,,[],Correct,[],,"They bounced and tugged, full of air, ready to share.",uid_ejZWulX03uRlAA3C5VqYK6jKNYs1_sid_MOPOHyNsaUnsUUfWTTX8_1741134023.wav,They,ðeɪ
