Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child,Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_7.wav,he's,his,he's,hiz,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Vowel Substitution', 'Phonological', 'Repair']",hiz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_8.wav,excite,excitement,excite,ə k s ɑ ɪ ɾ ə,Mixed Error+Phonological+Disfluency Error,"['Consonant Substitution', 'Consonant Omission', 'Repair']",ə k s ɑ ɪ ɾ ə,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_9.wav,his,his,,,Correct,[],hɪz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_10.wav,exclai:ming,excitement,exclai:ming,əkskleɪ:mɪŋ,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Contextual', 'Consonant Insertion', 'Vowel Substitution', 'Consonant Omission', 'Consonant Substitution', 'Prolongation']",əkskleɪ:mɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_11.wav,cleauh,clear,cleauh,kliə,Mixed Error+Phonological+Disfluency Error,"['Consonant Omission', 'Repair']",kliə,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_12.wav,keep,,keep,,Mixed Error+Other+Disfluency Error,['Parental Aid'],kip,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_13.wav,going,,going,,Mixed Error+Disfluency Error+Other,['Parental Aid'],gɔɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801211_word_segment_14.wav,clear,clear,,,Correct,[],klɪɹ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_1.wav,He,He,,,Correct,[],hʌ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_2.wav,rai:,ran,rai:,ɹeɪ:,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Vowel Substitution', 'Consonant Omission', 'Repair', 'Prolongation']",ɹeɪ:,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_3.wav,ə,,,ə,Disfluency Error,['Interjection'],ə,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_4.wav,ran,ran,,,Correct,[],ɹæn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_5.wav,rai,ran,rai,ɹeɪ,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Vowel Substitution', 'Consonant Omission', 'Word Repetition', 'Repair']",ɹeɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_6.wav,ru.run,ran,ru.run,ɹʌ.ɹʌn,Mixed Error+Phonological+Disfluency Error,"['Vowel Substitution', 'Stutter', 'Repair']",ɹʌ.ɹʌn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_7.wav,you,,you,,Mixed Error+Other+Disfluency Error,['Parental Aid'],jʌ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_8.wav,had,,had,,Mixed Error+Disfluency Error+Other,['Parental Aid'],hˈæd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_9.wav,it,,it,,Mixed Error+Disfluency Error+Other,['Parental Aid'],ʌt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_10.wav,ran,ran,,,Correct,[],ɹæn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_11.wav,ɑ ʊ t s ɑ ɪ,outside,,ɑ ʊ t s ɑ ɪ,Phonological Error,['Consonant Omission'],ɑ ʊ t s ɑ ɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_12.wav,bowlih,bouncing,bowlih,bolɪ,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Contextual', 'Vowel Substitution', 'Consonant Substitution', 'Consonant Omission', 'Repair']",bolɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_13.wav,ʌm,,,ʌm,Disfluency Error,['Interjection'],ʌm,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_14.wav,bouncing,bouncing,,,Correct,[],baʊnsɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_15.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_16.wav,ball,ball,,,Correct,[],bɑl,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_17.wav,around,around,,,Correct,[],ʌɹaʊnd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_18.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801212_word_segment_19.wav,yard,yard,,,Correct,[],jɑɹd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_1.wav,His,His,,,Correct,[],hɪz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_2.wav,dog,dog,,,Correct,[],dɑg,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_3.wav,Br:odie,Brownie,Br:odie,bɹ:owdi,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Phonological', 'Contextual', 'Vowel Substitution', 'Consonant Substitution', 'Prolongation']",bɹ:owdi,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_4.wav,saw,saw,,,Correct,[],sɔ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_5.wav,keep,,keep,,Mixed Error+Other+Disfluency Error,['Parental Aid'],kip,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_6.wav,going,,going,,Mixed Error+Disfluency Error+Other,['Parental Aid'],gɔɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_7.wav,s:ɑ,saw,,s:ɑ,Disfluency Error,['Prolongation'],s:ɑ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_8.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_9.wav,ba:,ball,ba:,bɑ:,Mixed Error+Disfluency Error+Phonological,"['Prolongation', 'Consonant Omission']",bɑ:,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_10.wav,and,and,,,Correct,[],ʌnd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_11.wav,joined,joined,,,Correct,[],dʒɔɪnd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_12.wav,ɪ:n,in,,ɪ:n,Disfluency Error,['Prolongation'],ɪ:n,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_13.wav,dʒɹʌmpɪŋ,jumping,,dʒɹʌmpɪŋ,Phonological Error,['Consonant Insertion'],dʒɹʌmpɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_14.wav,with,with,,,Correct,[],wɪð,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801213_word_segment_15.wav,joy,joy,,,Correct,[],dʒɔɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_1.wav,He,They,He,hi,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Contextual', 'Consonant Substitution', 'Vowel Substitution']",hi,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_2.wav,played,played,,,Correct,[],pleɪd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_3.wav,together,together,,,Correct,[],tʌgɛðər,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_4.wav,running,running,,,Correct,[],ɹʌniŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_5.wav,back,back,,,Correct,[],bæk,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_6.wav,æn,and,,æn,Phonological Error,['Consonant Omission'],æn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_7.wav,fɔəθ,forth,,fɔəθ,Phonological Error,['Consonant Omission'],fɔəθ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_8.wav,in,in,,,Correct,[],ʌn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_9.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_10.wav,yard,yard,,,Correct,[],jɑɹd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_11.wav,until,until,,,Correct,[],ɪntɪl,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_12.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_13.wav,sʌn:,sun,,sʌn:,Disfluency Error,['Prolongation'],sʌn:,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_14.wav,went,went,,,Correct,[],wɛnt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801214_word_segment_15.wav,down,down,,,Correct,[],daʊn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_1.wav,but,but,,,Correct,[],bʌt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_2.wav,hæp.,happy,,hæp.,Disfluency Error,['Stutter'],hæp.,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_3.wav,bʌt,but,,bʌt,Disfluency Error,['Repair'],bʌt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_4.wav,happy,happy,,,Correct,[],hæpi,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_5.wav,Tried,Tired,Tried,tɹaɪd,Orthographic Error,['Left Right Tracking Substitution'],tɹaɪd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_6.wav,bʌt,but,,bʌt,Disfluency Error,['Repair'],bʌt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_7.wav,hæpi,happy,,hæpi,Disfluency Error,['Repair'],hæpi,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_8.wav,Owen,Owen,,,Correct,[],oʊɪn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_9.wav,thought,thought,,,Correct,[],θɑt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_10.wav,How,How,,,Correct,[],hʌʊ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_11.wav,fun,fun,,,Correct,[],fʌn,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_12.wav,,,,,Unintelligible,[],,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_13.wav,this,this,,,Correct,[],ðʌs,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_14.wav,game,game,,,Correct,[],geɪm,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801215_word_segment_15.wav,is,is,,,Correct,[],ɪz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_1.wav,As,As,,,Correct,[],æz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_2.wav,night,night,,,Correct,[],naɪt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_3.wav,n.,night,,n.,Disfluency Error,"['Stutter', 'Word Repetition']",n.,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_4.wav,nɪ.,night,,nɪ.,Disfluency Error,"['Stutter', 'Word Repetition', 'Repair']",nɪ.,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_5.wav,the,,the,ðɪ,Structural Error,['Word Insertion'],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_6.wav,naɪt,night,,naɪt,Disfluency Error,"['Word Repetition', 'Repair']",naɪt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_7.wav,æz,As,,æz,Disfluency Error,"['Word Repetition', 'Repair']",æz,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_8.wav,the,,the,ðɪ,Mixed Error+Disfluency Error+Structural,"['Repair', 'Word Insertion']",ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_9.wav,naɪt,night,,naɪt,Disfluency Error,['Repair'],naɪt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_10.wav,fell,fell,,,Correct,[],fɛl,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_11.wav,,,,,Unintelligible,[],,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_12.wav,he,he,,,Correct,[],hʌ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_13.wav,walked,walked,,,Correct,[],wɔkt,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_14.wav,inside,inside,,,Correct,[],ɪnsaɪd,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_15.wav,holding,holding,,,Correct,[],hʌʊldɪŋ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_16.wav,the,the,,,Correct,[],ðɪ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_17.wav,ball,ball,,,Correct,[],bɑl,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_18.wav,with,with,,,Correct,[],wɪð,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
processed_audio/annotated_word_segments/uid_ihIoefKsGwTDai7fGs9x3DyNvju2_sid_jzm10IkIQSzqDuCCySbp_1743981904_195801216_word_segment_19.wav,a,a,,,Correct,[],ʌ,ihIoefKsGwTDai7fGs9x3DyNvju2,2nd Grade
