original_audio_name	ordered_sentences	issues
uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_B9p55yYLzYNdFa85Sm0V_1741610314.wav	"['In a quiet nook of the woods, Ash found a rare Pokemon egg.', 'He was thrilled.', 'Pikachu, his trusty friend, was with him, ready to amuse.', 'Ash put the egg in his backpack carefully.', 'Together, they pushed through the bushes, excited to find more Pokemon.', 'As they moved, they heard a rustle.', 'Who was behind the tree?', 'It was Bulbasaur, munching happily on leaves.', ' Ash grinned and said, ""Let\'s go on, buddy."" Soon, the egg began to move. ', 'Ash and Pikachu stopped and watched with eyes big as moons. ', 'The egg cracked open! ', 'Out popped a little Eevee, looking cute and curious. ', 'Ash was overjoyed. ', 'Pikachu cheered with glee. ', 'With the new friend, they decided to go home. ', 'Ash knew that this was just the start of many adventures. ', 'As they returned, the sun set, giving a golden hue to the woods. ', 'Ash whispered to Pikachu, ""We\'re the best team."" And so, Ash and Pikachu, with their new Eevee, headed home, ready to dream of more adventures to come.']"	"{""text"":[""M: There is a very muffled instance of parent speech at the beginning of the audio. Unsure if I should mark that or not, so I left it unmarked."",""M: There seems to be an error with how words with diacritics are presented in the intended sentence list. Example: Pok¨¦mon (instead of Pokémon)"",""M: Sentence 6 (\""As they moved, they heard a rustle\"") has parent aid in it, but utterance is mainly produced by the child"",""M: Half of the intended sentences are not there. Sentence 9 (\""It was Bulbasaur\"") is the last one read, and the child does not finish it. The parent interrupts the child saying \""Okay, we're done\"" (marked as non-child speech) after the child tries to read the word Bulbasaur and ends the recording early.""]}"
uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_F5kGIH0AyeRaOjCSVl6i_1742415864.wav	"['Clara loved playing softball.', 'Every Saturday, she wore her lucky red cap and went to the park.', 'Her father was always there to cheer her on.', 'They would arrive early to warm up.', 'Clara practiced hitting the ball far and throwing with her arm.', 'Her friend, Fern, was the first to join her on the field.', 'The game began, and Clara was the first to bat.', 'She swung hard and hit the ball over the fence.', '""Run, Clara, run!"" shouted her father.', 'Clara ran around the bases, her heart racing with excitement.', ""The game ended with Clara's team winning."", 'Exhausted but happy, Clara and her father celebrated with ice cream.', 'As they walked home, Clara felt proud.', 'Playing softball was her favorite part of the week.']"	"M: There is a whisper before the start of Sentence 12 (""Exhausted but happy, Clara and her father celebrated with ice cream."") that I'm unsure if it's the child or someone else. I segmented it as part of the sentence regardless as it is someone whispering the first word of the sentence and if not the child, could count as aid."
uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_TPlTkOWjVTgs3BleBuXA_1741610461.wav	"['Pikachu loved to play in the lush green woods.', 'One sunny day, Pikachu spotted a unicorn by a small brook.', 'The unicorn was bright and pretty with a mane glowing like gold.', ' ""Pikachu, come play!"" said the unicorn with a gentle smile. ', 'Pikachu looked, amazed by this magical friend. ', 'They began to jump and hop, having lots of fun. ', 'As they played, Pikachu and the unicorn found a cool pool. ', 'They splashed and laughed until the sun began to set. ', '""We should go home,"" Pikachu said, feeling a bit sad. ', 'The unicorn nodded. ', '""Let\'s meet again soon, my friend,"" it whispered softly. ', 'Pikachu waved goodbye, promising to return. ', 'The day had been full of joy, and Pikachu knew their friendship was a treasure beyond measure.']"	"{""text"":[""Adult is trying to assist child (Sentence 2+3)"",""Background noise (Sentence 2)"",""Sentence 3 and Story is not finished""]}"
uid_qgT735VZ7OPJmWzvIgZGZAchHgD2_sid_zc9v6xHGoOKKE84qe071_1741610746.wav	['Once upon a time, far in the forest, there lived a unicorn named Sparkle.', 'She loved exploring the gorgeous trees and the colorful flowers.', 'One day, while roaming through the forest, she found a secret door hidden by vines.', 'Curious, Sparkle used her horn to open the door, revealing a magical world filled with fairies.', 'The fairies danced around and welcomed Sparkle with twinkling lights.', 'Among them was the fairy queen named Glimmer, who wore a crown made of golden stars.', 'Glimmer invited Sparkle to join their festival of songs and stories.', 'They gathered around a large bonfire, sharing tales and laughter.', ' As the night grew darker, Sparkle realized it was time to return to her home in the forest. ', 'She thanked the fairies and promised to return to their enchanting realm. ', 'The fairies gifted her a golden charm as a reminder of their friendship. ', 'Sparkle trotted back through the door, feeling joy in her heart and an incredible story to share with all her forest friends.']	"{""text"":[""M: Sentence 4: the child whispers something slightly unintelligible, perhaps relating to uncertainty of how they read the previous sentence."",""M: Sentence 7, there's a long pause after the attempted reading of the word \""Glimmer\"" as the child is unsure how to pronounce it. There's also some parental aid as they try to help the child pronounce it."",""M: Sentence 9, The child reads \""they\"" and begins to read gathered, but there's a long pause and the audio ends before they can finish."",""M: No intended sentence after \""They gathered around a large bonfire, sharing tales and laughter\"" is read (and only the first word of this is read).""]}"
uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_ke09jdLvzmtmF4LOguMg_1742064389.wav	"['Joy the guinea pig lived in a big, cozy hutch.', 'One bright morning, Joy peeked out and saw a toy in the grass.', 'Curious, she went out to find what it was.', 'To her surprise, it was a shiny coin!', 'Joy felt delighted and decided to take it back to her hutch.', ""Later that day, Joy's friend Roy the rabbit hopped by."", 'Joy showed Roy the shiny coin.', 'Roy said, ""Wow, Joy!', 'That looks like a great find.""', 'Joy nodded with pride.', 'But then, Roy spotted an even bigger bundle of joy—a fresh bag of crunchy carrots near the garden!', 'Joy and Roy quickly ran to the garden.', 'They had a fun day nibbling on the sweet carrots.', 'Joy learned that while the coin was nice, moments with friends were truly joyful.', 'As the sun set, Joy returned to her hutch, tired but happy.', 'She placed the shiny coin next to her bed as a reminder of her joyful day.', '""I may be small,"" thought Joy, ""but each day can hold a treasure just waiting to be discovered.""']"	M: Sentences 1 and 2 are mostly unintelligible due to microphone issues.
uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_mg0Ugb9lQpWp0xhWl9aX_1742740162.wav	"['Once upon a time, a cute bunny named Lila lived in a leafy, green forest.', 'Lila loved to hop lively through the woods every day.', 'She bounced lightly over the soft, mossy ground.', 'Her days were filled with endless play, chasing the sunlight and curling up warmly at night.', 'One sunny morning, Lila explored a new path that led her to a lovely, hidden meadow.', 'The meadow was gently dotted with colorful flowers.', ""Lila's tiny nose twitched happily as she jumped briskly from flower to flower."", 'She felt truly delighted by her discovery.', 'As dusk approached, it was time to head back.', 'The path home was quietly peaceful.', 'Lila hopped slowly, savoring each moment under the glow of the moon.', 'Tired, yet fulfilled, she nestled comfortably in her furry bed, dreams swaying her to sleep softly.', 'And so, with each twilight, Lila returned to her lovely meadow, a place where delightful dreams would lightly flutter through her sleepy mind.']"	
uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_oLcyGGiO0bJZhCkDVMro_1743380548.wav	['One day, a young dog named Max found himself feeling curious about an unusual sound he had heard in the yard.', 'It was a clear and bright dawn.', 'Max sauntered across the lawn, his paws making soft thuds on the ground.', 'As he approached the fence, Max saw a little fawn, who was caught in the straw.', 'The fawn was trying hard to escape.', 'Max, with his brave heart, knew he had to help.', 'Max began to paw at the straw and carefully gnaw at the thick bits, watching as the fawn slowly began to move.', 'After several minutes of careful work, the fawn was free!', 'The grateful fawn wagged its tail and gave Max a kind nudge before bounding back into the forest.', 'With a proud feeling inside, Max trotted back to his cozy nook, his tail wagging with joy.', 'From then on, Max always listened for the sounds on the wind, ready to help whenever he could.']	"M: In sentence 1 (""One day, a young dog..."") the beginning has a slightly unintelligible yell. I wasn't sure whether to include this as part of the first sentence, but it seems like this might be the child saying ""one day"""
uid_sHl4il5Li8NKe5aMecUSJyXBFco2_sid_yHl0ErSvLJToSxLcmZqU_1741190708.wav	"['In a small town, there were many cats.', 'Each day, the cats would play in bright, sunlit gardens.', 'Whiskers, a fluffy black cat, loved to chase butterflies.', 'Her friend, Spot, would dart and dash between tall grasses, his white tail flicking with joy.', 'One sunny morning, Whiskers and Spot noticed a newcomer, a shy cat named Paws.', 'Paws was alone by the fences, watching the other cats.', '""Let\'s ask Paws to play!"" said Whiskers.', 'Spot agreed with a quick nod, his nose twitching with excitement.', 'They approached Paws with friendly purrs.', '""Would you like to play with us?"" Spot asked, his eyes sparkling.', 'Paws, a little nervous, nodded slowly.', 'Together, they chased bouncing leaves and leaped over tiny boxes scattered in the garden.', ""As the sun began to set, the three cats sat quietly, their eyes following the sky's changing colors."", '""Today was fun,"" Paws whispered softly.', 'Whiskers and Spot both meowed in agreement.', 'They promised to play together the next day.', 'From then on, Whiskers, Spot, and Paws were the best of friends, always running, playing, and sharing happy moments as each day passed.', 'Their laughter and joy echoed through the gardens, a reminder of their special friendship.']"	"Sentence segmentation error. ""'Would you like to play with us?'"" and ""Spot asked, his eyes sparkling"" should be a single sentence (i.e., ""'Would you like to play with us?' Spot asked, his eyes sparkling"")"
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_0ozJFJTWJov6qw3mQ9j5_1743377835.wav	"['The big red truck did spin and zip.', 'It hit a big hill.', 'The kids in the smiles, glad to win.', 'The big rig lifted.', 'It did flips.', '""Did you see it?"" said Tim.', '""I did!"" said his pal.']"	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_Lf3VBeOK4sAugmVABgUl_1743376662.wav	"['Max the cat sat on a mat.', 'He had a hat and a bat.', 'Pam, his pal, came to chat.', '""Can I have the bat?"" asked Pam.', '""Yes, you can have the bat,"" said Max.', 'Pam was glad.', 'Max and Pam sat on the mat.', 'They played with the hat and bat.', 'They had fun.']"	"{""text"":[""Long pause within utterance, likely due to trying to figure out the next word. \""Pam, his pal, came to chat\"" "",""About 3 second pause between two words in utterance (bat and asked). \""Can I have the bate?\"" asked Pam.""]}"
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_OXmhZeGNuXUOY3qvMpeu_1743378291.wav	"['Jake the dinosaur made a cake.', 'It was huge!', 'He placed it on a plate.', 'His friend, Nate the dinosaur, came to his home.', 'They ate the cake until it was all gone.', ""They were happy and played games in Jake's cave."", 'What a great day it was!']"	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_YLXuurDAeYQaKiiuD7UK_1743542725.wav	"['Pam had a big day.', 'It was her birthday!', ""Pam's hat was red."", 'She had a big cake.', 'Tim had a gift for Pam.', 'It was in a big bag.', 'Pat, the cat, sat by Pam.', 'Pam and Tim had fun.', 'They sang and clapped.', '""Happy, happy,"" said Pam.', 'The sun set.', 'Pam and Pat nap.']"	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209.wav	"['Kim had a red ball.', 'Kit had a blue ball.', 'Kat came with a big box of balls.', 'They kicked the balls high.', '""Catch the ball!"" said Kim.', 'Kat caught the ball.', 'Kit ran fast to catch the ball too.', 'They laughed and played until the sun sank low.', '""What fun!"" they all said.']"	children yelling in background: Kat caught the ball.[7]
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_dTvjMQm57AQHWsM3xdtC_1743376852.wav	"['Kim has a big dog.', 'His dog is in its pen.', ""Kim's dog can dig."", 'It can sit in the pit.', 'The dog can run in a zig-zag.', 'Kim grins at his dog.', 'The dog grins back.', 'It is fun to see!']"	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fekXGLlqzU2WnyoByMnJ_1743542906.wav	['Pam has a big red cap.', 'Max has a red bag.', 'Pam and Max sit on the mat.', 'They chat and pat the bag.', 'A cat naps in the bag.', 'Pam taps the bag, and the cat bats at the cap.', 'Pam and Max clap.', 'What a fun day with the cap, bag, and the cat!']	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_fmzUe4LBPLbr2KpTaDvx_1743456471.wav	['Ed the deer sees the red pen.', 'He gets the pen.', 'Ed steps.', 'The pen fell.', 'Ed feels bad.', 'But then, the pen pops up.', 'Ed is happy!', 'The end.']	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ifxAtA0WEnr7FI7ORW0r_1743456867.wav	['Gus runs fast with the ball.', 'He jumps up and kicks.', 'The ball zooms in the air.', 'Gus scores a goal!', 'Fun and cheer fill the park.', 'Gus hugs his dad.', 'Football joy is in the air!']	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ijc2o9nBpUXrpIawXdF4_1743377134.wav	"['Bob the dog lost a sock.', 'He got on the top of the bed to look at the red sock.', '""Not on the bed,"" said Bob.', 'Bob saw a box.', '""It\'s in the box!"" Bob yipped.', 'His sock was in the box all along.', 'Bob was glad.', 'Now Bob can jog with his red sock!']"	"{""text"":[""M: Sentence segmentation error. Two intended sentences should be combined as one. \""\""It's in the box!\""\"" and \""Bob yipped.\"" Segmented as one, labeling it with \""It's in the box\"" tag"",""M: Maybe not important to note, but there is a burst of audio at the end as the child begins to say something starting with the consonant m. I did not segment this as the audio ends soon after""]}"
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_k23UwEyVvFJZPFemhezx_1743457124.wav	['Hal has a hat.', 'He hops on the ice.', 'Hal hits the puck.', 'His hockey team is happy.', 'He has fun as he skates fast.', 'Hal is the hero of the match.']	
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_p6cLdVe7UtbfmSNky9ER_1743455830.wav	"['Sam and Pam plan an adventure.', 'They sit in a blue van.', 'The van goes on sand and mud.', 'Sam and Pam grin and clap.', '""This is fun!"" says Pam.', ""An ant sits on Sam's hat."", 'Sam and Pam stop and look.', '""An ant!"" says Sam.', 'Sam and Pam laugh, then continue the fun ride on the sand.']"	"{""text"":[""Another issue of two sentences being counted as one (\""Sam and Pam grin and clap. \""This is fun!\"" says Pam\""). I think this should be counted as two sentences. "",""Similar issue of two sentences being counted as one in (Sam and Pam stop and look. \""An ant!\"" says Sam.)"",""M: Resegmented the sentences listed in the comments (\""Sam and Pam grin and clap. \""This is fun!\"" says Pam\"" and \""Sam and Pam stop and look. \""An ant!\"" says Sam\"") as four separate sentences rather than two.""]}"
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_rLPnR4znaTm5MBeGpUC3_1743543079.wav	"['Sam has a big bag.', 'The bag has a cap and a bat.', 'Sam is at the mat.', 'The mat is red.', 'Sam can sit on the mat.', 'A cat is at the mat.', 'The cat has a tan.', 'Sam and the cat nap.', 'Nap is fun.', 'Sam taps the bat.', 'Tap, tap, tap!', 'The cat naps.', 'Sam gives the cat a cap.', 'The cat is glad.', ' This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds.']"	"Error in the actual intended sentence that the children was to read (sentence: "" This story focuses on CVC words with short ""a"" and ""i"" sounds while avoiding any forbidden sounds""). The intended sentence is not part of the story (as it's rather metadata on the story itself) and seems like an error of the program itself. The child attempts to read it but ends after the first word."
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_tauN5MkJSXHrjKIHsYkM_1743377469.wav	"['Pam the polar bear had a tan blanket.', 'She sat by a cool pond and had a nap.', 'Pat the penguin came and clapped his hands.', '""Can I nap too?"" he asked.', 'Pam said, ""Yes!""', 'They sat and had fun at the pond, glad for the sun and a nap.']"	Very audible clicking noises (keyboard0 that were not included at the beginning and end of all sentences
uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_yM1c099hRczoiHMmEqH2_1743456350.wav	['A fat cat and a big fish met at a wet mat.', 'The cat sat, and the fish was in a tin at the mat.', 'The cat did tap the tin.', 'The fish did not yap.', 'The end.']	
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_2Zyx7IELFHpKDvjgVHnB_1742347977.wav	"['Fly Girl loved the sky.', 'Every day, she went up, up, and away.', 'Her wings spread wide, and she soared high above.', 'The breeze made her feel alive.', 'Each flight was free and fast.', 'One day, she saw a lost bird.', 'It was small and very scared.', '""Follow me,"" Fly Girl said with a smile.', 'The bird flapped and followed.', 'Together, they flew through the clouds and over the hills.', ""At last, they reached the bird's home."", 'Happy and safe, it chirped with joy.', 'Fly Girl waved goodbye and flew back to her world, ready for new adventures.']"	
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_6ae2RFg9b4TnHyeQrwPg_1741208178.wav	"['Once there was a queen with a shiny crown.', 'She loved to zone out by the pond in her royal robe.', 'One day, she noticed a stone with a special note on its back.', '""A throne made of gold sparkles in the dome,"" it read.', 'Curious, the queen followed a path alone.', 'She found the golden throne and smiled.', 'Now she had her special spot to call her own.']"	"{""text"":[""Lot of background noise; talking"",""Adult assisting child (Sentence 3)"",""Conversion w\/ adult in the middle of the audio""]}"
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_7IUfKNbPtSLLxwJEdkZc_1743194542.wav	"['Roy and Joy had a big day ahead.', 'They were going to learn tap dance at the local hall.', 'Excitedly, they joined the class with other boys and girls.', 'Their teacher, Miss Doyle, taught them to tap their feet with joy.', '""Point your toes and enjoy!"" she sang as music filled the room.', 'Everyone tapped in unison, creating a lively noise.', 'Joy twirled around, and Roy jumped with joy.', 'At the end of the class, Roy and Joy were full of happiness.', ""They couldn't wait to show their parents the new steps they had discovered.""]"	M: There is a lot of microphone popping/clicking that is slightly disruptive to the audio
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_7gHtFIAwRchFQFW7mtNr_1741140338.wav	"['Once upon a time, a young mermaid named Pam swam in the blue sea.', 'Pam had a tan shell and a red cap.', 'She met a crab named Sam.', '""Let\'s play!"" said Pam with a giggle.', 'They played tag and had lots of fun.', 'As the sun set, Pam waved goodbye to Sam.', '""Meet again?"" she asked.', '""Yes!"" cheered Sam.', 'Pam smiled, splashed, and swam back home.']"	
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_8sraqBTHXNRWlPEsIVVs_1741312064.wav	"['In a storm, a bold mermaid named Meg rode a unicorn named Tusk.', 'The wind whipped, and waves crashed.', ""Meg held tight to Tusk's strong back."", 'They braved the storm, leaping over big rocks.', 'It was a wild ride!', 'When the storm passed, they stood on a beach, safe and glad.', 'Tusk gave a happy neigh, and Meg laughed with joy.', 'They rode back to their cove, ready for new fun.']"	Continuous buzzing in back is distorting sentence boundaries
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_IDo5kVmXWN4WBqrVawSn_1741140843.wav	"['Lila, the mermaid, loved visiting the dolphin store.', 'It was filled with shiny trinkets and treasures from the sea.', 'One day, as she swam close, a friendly dolphin named Dave waved his fin.', 'He helped Lila pick out a lovely shell.', 'Together, they laughed and played.', 'As the sun set, Lila said, ""Goodbye, Dave!', 'I\'ll come back soon.""', 'Swimming away, she felt happy to have such a fin-tastic friend.']"	"Utterance ""It was filled with shiny trinkets and treasures from the sea"" contains a self-response in the middle (the child asks ""what are trinkets?""). However, sentence is read on as usual and nothing is restarted "
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_JWzwJL0aqbRtvTCiTdCm_1743194311.wav	"['Princess Starshine lived in a castle with a sunflower garden.', 'She loved to play with her pet dragonfly.', 'One sunny morning, she put on her raincoat and went for a walk in her backyard.', 'She saw a rainbow and found a ladybug on a sunflower.', 'The ladybug whispered, ""Friendship is magical!""', 'Princess Starshine returned home with a smile, knowing her garden held delightful surprises every day.']"	
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_OYMPtsAm5CltlmZDwKKI_1741483914.wav	"['Mark and Lorna were making parts for a pie.', 'First, they cut an apple into fourths.', 'Mark gave a chop, then Lorna chopped.', 'Next, they poured some juice over the pieces.', '""Now for thirds,"" said Mark as he sliced the pie into thirds.', 'After working together, the task was done with smiles.', 'They had crafted a perfect, shared pie.', 'Now, they could enjoy the fruits of their labor.']"	"{""text"":[""some loud coughing makes him hard to hear at the end of sentence 4."",""some coughing in the background of sen. 7""]}"
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_QzCLW5naFB7kEEygwpM4_1741483667.wav	"[""Title: Minnie's Spring Morning Minnie woke up early one sunny spring morning. "", 'She could hear birds singing outside her window.', 'The sound of chirping made her smile.', '""Today will be a good day,"" Minnie said, hopping out of bed with a spring in her step.', 'Minnie decided to start her day by going on a little adventure in her backyard.', 'As she stepped outside, the cool breeze felt refreshing on her skin.', 'She saw the grass glistening with dew, and she began skipping along the path lined with blooming flowers.', 'Butterflies fluttered around, adding to the lively scene.', 'While wandering around, Minnie spotted a small pond at the edge of her backyard.', 'She crouched down and gazed into the water, watching as fish were darting playfully, leaving tiny ripples in their wake.', 'The sight made her giggle, filling her heart with joy.', ""After a while, Minnie's tummy started rumbling."", 'She realized it was time for breakfast.', 'She hurried back inside, the warm smell of pancakes welcoming her in.', '""Just in time for breakfast!"" her mom chimed, placing a steaming plate in front of her.', 'Minnie enjoyed her meal, thinking about her lovely morning.', 'With her stomach full and her heart happy, Minnie knew this spring morning was truly special.', 'As she finished her meal, she felt grateful for the simple joys surrounding her every day.']"	"{""text"":[""M: Sentence segmentation error with the first listed intended sentence. It contains the title of the story, which is not read. Further, the title is accidentally combined with the first sentence of the story, which the child also does not read. \""Title: Minnie's Spring Morning Minnie woke up early one sunny spring morning.\"""",""M: Lots of shuffling\/microphone movement and background coughing that makes the audio difficult to hear at times""]}"
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_RxGwyd4cqfpuxwAp2VR4_1741140582.wav	"['Jess lives by the sea and loves shells.', 'She collects shells with her net.', 'One day, Jess finds a nest of eggs by the shore.', ""Gently, she watches the waves and hopes for the little birds' arrival."", 'Each day, Jess visits the nest to ensure it is safe.', 'Finally, baby birds hatch and flap their wings.', 'Jess smiles, knowing her quiet care helps.', 'The sea is calm, and Jess feels at peace.']"	Intended sentence (gently, she watches the waves and hopes for the little birds!- arrival) has an orthographic error. Not a huge issue but wanted to point it out in case it could cause issues later
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_Uuseoc3pCNdKNUvVZMD5_1742347682.wav	['My pony was sad.', 'She could not find her favorite apple.', 'She looked around the barn and under every corner.', 'Finally, she saw it near the tall fence.', 'Happily, she pranced over and took a big bite.', 'She was very glad.', 'My pony jumped around in joy, her little tail swishing back and forth.', 'In the end, she learned to keep her favorite apple safe.', 'Every day, my pony was careful and happy.']	M: Consistent microphone popping and rustling that slightly disrupts the audio.
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_meCuauIA00YYu3J6B8S2_1741483206.wav	"['The sleepy fairy named Bree lived in the green valley.', 'One sunny day, Bree decided to soar high above the trees.', 'But, suddenly, her wing hit a hard tree, and it was broken.', 'Feeling sad, Bree knew she needed help.', 'She heard friendly bees nearby.', '""Please, help me,"" Bree pleaded.', ""The bees gently fixed Bree's wing, letting her fly again."", 'Bree was so happy and beamed with glee.']"	M: There is occasionally loud coughing in the background that drowns out the child's voice.
uid_u2hytH2KWIS6ewdShfEZisygqIo2_sid_uT0uMpgfuX83tNaCUSSQ_1741311801.wav	"['In a snowy town, Max and Lily wanted to try roller skating in the snow.', 'It was very cold, but they were brave.', 'At first, they fell and giggled, making funny shapes in the snow.', 'Max rolled over to Lily and said, ""We need to go faster!""', 'Lily nodded with a grin.', 'They both pushed off and skated down the small hill.', 'The wind whistled as they rolled, making them feel like they could fly.', 'Suddenly, a gentle snowstorm began.', 'The world around them turned white, and the kids felt like they were on a snowy adventure.', 'When they finally stopped, they looked at each other and laughed.', 'Even though they were wet and chilly, the fun was worth it.', 'Max smiled and said, ""Let\'s do it again!""', 'And Lily replied, ""Next time, let\'s invite more friends.""']"	"I wouldn't call it a self-response to the content of the story, but after sentence 10, she struggled with the word ""laughed"". I think her parent/caregiver may have tried to tell her the word and she's just reacting to that. "
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_3rjs7JkT5laydQme92To_1741230422.wav	['Clay and Sarah loved swinging at the park.', 'Clay was singing his favorite song while Sarah was swinging higher and higher.', 'They were smiling and laughing, feeling the wind rushing against them.', 'Suddenly, it started to rain, bringing an unexpected drizzle.', 'They decided to run back home, giggling as they got wet.', 'Once home, they sat by the window, sipping hot cocoa, watching the rain falling.', 'The cozy warmth inside was comforting.', 'As the rain stopped, a rainbow was shining outside.', 'Clay and Sarah looked at each other, knowing tomorrow would be another day for more adventures.']	
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_9aQcNlrmXoeI8N7VSq3c_1742872549.wav	"['Teddy and Max were two cheerful dogs living on a green farm.', 'Teddy was curious and bolder, always leading their adventures.', 'Max was clever, figuring out the trickiest paths.', 'One sunny day, they found a sparkling river.', 'Teddy dared Max, ""Let\'s see who jumps the farthest!""', 'They both ran fast, splashing into the cool water.', 'Teddy splashed higher, while Max, the fastest swimmer, reached the other side first.', 'Wet but happy, they shook off together under the tallest tree, tails wagging.', 'Teddy and Max agreed it was their best day, discovering treasures of their friendship.']"	
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_BgEKj3YsDOc1MjBj4yDv_1741917511.wav	['Britten and Ford are good pals.', 'One day, they play in the park.', 'Britten skips stones across the pond, while Ford loves to catch frogs.', 'As the sun sets, Britten jumps over the benches, and Ford runs past the swings.', 'They laugh and smile as they tell stories.', 'When it grows dark, Britten and Ford head home.', 'They wave goodbye and promise to play again soon.', 'Their friendship is as strong as the trees and as bright as the stars in the night.']	
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_k9imYdOEGdX5jWuxNPba_1741229297.wav	"['Jake and Clay loved to play Minecraft every day.', 'They made a grand castle with clay bricks.', 'One day, while adding hay on the roof, they saw a gray wolf.', '""Stay away!"" said Clay.', 'Jake had an idea, ""Let\'s make a safe bay!""', 'They dug and laid a rock trail around the castle to keep the wolves at bay.', 'By midday, their bay was complete, and they felt safe.', ""They sat on the hay, under the sun's ray, and watched the wolves walk away."", '""Hooray!"" they yelled.', 'It was a splendid day in their Minecraft world.']"	"At the end of sen. 1 when he says ""everyday"", he took a beat before everyday and kind of push it together with the start of sen. 2, so it sounded like ""everyday, they..."" instead of ""everyday. they made.."". "
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_l4KsF2Kn1Z5FS1xqlcev_1741229832.wav	"['Britten and James liked to play games in the late afternoon.', 'They would race bikes and play on the swing.', 'One day, James gave Britten a plane to fly.', 'They took turns, and it glided well.', 'Then, an idea came.', '""Let\'s make a kite!"" Britten said.', 'They got some thin string, paper, and sticks.', 'With careful steps, the craft began to take shape.', 'Soft wind helped their kite soar high.', 'They smiled as it danced with the sky.', 'By night, the stars blinked above.', 'Happy and tired, both boys went to sleep, dreaming of their next adventure.']"	"M: Sentence segmentation error. Two intended sentences should be combined as one. ""“Let’s make a kite!”"" and ""Britten said."" I segmented as one, using ""Let's make a kite!"" as the label."
uid_uJ59YClhDZUuJsN0vsDR1GRv6pu1_sid_oQsxoiXVweAiKFRpos7H_1741229499.wav	['Gus and Max are two dogs who love to bark.', 'They live on a big farm.', 'Every day, they chase a red car around the yard.', 'Gus runs fast, but Max runs faster.', 'One day, they spot a cat far away.', 'They dart towards it, and the cat darts up a tree.', 'Gus and Max wait for the cat to come back down.', 'It soon gets dark, and they head back to the barn to rest.', 'After a hard day, they snooze and dream under the stars.', 'They are happy, being the best of friends on their farm.']	
